score,neg_score,pos_score,obj_score,text1,text
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,da vinci code sucks...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks.
0,0,0,1, friday.n.01 hang.v.15 sound.v.02 visit.v.01 district_attorney.n.01 code.v.01 suck.v.02,friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!
0,0,0,1, compound.v.05 public_opinion.n.01 revue.n.01 gary.n.01 snare.n.05 zen.n.02 district_attorney.n.01 code.v.01 suck.v.02,"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks."
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucks be...
0,0,0,1, district_attorney.n.01 code.v.01 suck.v.02,Da Vinci Code sucked..
0,0.269230769,0,0.730769231, district_attorney.n.01 code.v.01 suck.v.02 boastfully.r.01 time.v.05,The Da Vinci Code sucked big time.
0,0,0.42,0.58, district_attorney.n.01 code.v.01 left.n.05 right.s.08 left.n.05 right.s.08 boron.n.01 suck.v.02,"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!"
0,0,0,1, way.r.01 district_attorney.n.01 code.v.01 suck.v.02 let.v.01 know.v.04,"by the way, the Da Vinci Code sucked, just letting you know..."
0,0.144736842,0.144736842,0.710526316, hear.v.04 district_attorney.n.01 code.v.01 suck.v.02 much.r.04 twenty-five.s.01 star.n.05,i heard da vinci code sucked soo much only 2.5 stars:
